player,value,nationality,position,club,birth_date,age,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Season,player_lower,firstname_lower,lastname_lower,firstinitial_lower,position_cleaned
Pedro Obiang,4950000.0,Equatorial Guinea,Central Midfield,West Ham,1992-03-27,28,21.0,18.0,1563.0,2.0,0.0,0.0,0.0,3.0,0.0,0.12,0.0,0.12,0.12,0.12,0.4,0.4,0.4,0.02,0.02,0.05,0.02,0.05,17.4,14.0,5.0,0.0,35.7,0.81,0.29,0.14,0.4,0.03,1.6,1.6,602.0,764.0,78.8,11776.0,2962.0,14.0,31.0,45.2,438.0,521.0,84.1,150.0,212.0,70.8,-0.4,7.0,72.0,6.0,2.0,64.0,757.0,7.0,4.0,0.0,148.0,36.0,8.0,0.0,0.0,0.0,0.0,522.0,72.0,170.0,126.0,566.0,55.0,1.0,4.0,4.0,20.0,17.0,19.0,23.0,1.32,21.0,0.0,0.0,0.0,2.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0,43.0,29.0,23.0,16.0,4.0,14.0,45.0,31.1,31.0,354.0,93.0,26.3,156.0,164.0,34.0,51.0,16.0,0.0,35.0,24.0,11.0,0.0,953.0,51.0,236.0,589.0,181.0,7.0,948.0,12.0,13.0,92.3,12.0,0.0,626.0,3407.0,1486.0,599.0,568.0,94.8,13.0,17.0,0.0,27.0,25.0,0.0,0.0,0.0,0.0,200.0,15.0,18.0,45.5,17/18,pedro obiang,pedro,obiang,p,Midfielder
Rachid Ghezzal,4950000.0,Algeria,Right Winger,Fiorentina,1992-05-09,28,19.0,9.0,828.0,1.0,0.0,0.0,0.0,5.0,0.0,0.11,0.0,0.11,0.11,0.11,0.6,0.6,1.6,0.06,0.17,0.23,0.06,0.23,9.2,11.0,2.0,3.0,18.2,1.2,0.22,0.09,0.5,0.05,0.4,0.4,406.0,495.0,82.0,7409.0,1867.0,9.0,18.0,50.0,307.0,352.0,87.2,90.0,125.0,72.0,-1.6,17.0,28.0,12.0,4.0,50.0,465.0,30.0,10.0,2.0,83.0,26.0,31.0,13.0,1.0,10.0,1.0,350.0,72.0,73.0,398.0,63.0,21.0,5.0,4.0,1.0,6.0,8.0,7.0,35.0,3.8,28.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,13.0,7.0,4.0,9.0,34.0,26.5,25.0,208.0,53.0,25.5,49.0,116.0,43.0,11.0,1.0,0.0,10.0,8.0,9.0,0.0,618.0,15.0,100.0,321.0,237.0,28.0,587.0,16.0,32.0,50.0,16.0,4.0,459.0,2784.0,1360.0,517.0,458.0,88.6,17.0,17.0,0.0,22.0,16.0,1.0,1.0,0.0,0.0,68.0,8.0,7.0,53.3,19/20,rachid ghezzal,rachid,ghezzal,r,Midfielder
Rachid Ghezzal,4950000.0,Algeria,Right Winger,Leicester City,1992-05-09,28,19.0,8.0,743.0,1.0,0.0,0.0,0.0,3.0,0.0,0.12,0.0,0.12,0.12,0.12,1.0,1.0,1.6,0.12,0.2,0.32,0.12,0.32,8.3,21.0,6.0,1.0,28.6,2.54,0.73,0.05,0.17,0.05,0.0,0.0,355.0,466.0,76.2,6215.0,1684.0,13.0,26.0,50.0,280.0,334.0,83.8,62.0,106.0,58.5,-1.6,15.0,18.0,18.0,7.0,53.0,424.0,42.0,14.0,1.0,81.0,26.0,45.0,23.0,0.0,0.0,0.0,306.0,66.0,94.0,373.0,55.0,30.0,4.0,0.0,1.0,6.0,10.0,17.0,39.0,4.72,27.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,6.0,4.0,3.0,3.0,19.0,15.8,16.0,221.0,56.0,25.3,55.0,110.0,56.0,11.0,2.0,0.0,9.0,7.0,5.0,0.0,581.0,8.0,63.0,284.0,281.0,27.0,541.0,14.0,23.0,60.9,16.0,1.0,445.0,2894.0,1500.0,473.0,412.0,87.1,16.0,23.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,74.0,5.0,9.0,35.7,18/19,rachid ghezzal,rachid,ghezzal,r,Forward
Rachid Ghezzal,4950000.0,Algeria,Right Winger,Monaco,1992-05-09,28,26.0,7.0,987.0,2.0,2.0,0.0,0.0,3.0,1.0,0.18,0.18,0.36,0.18,0.36,1.9,1.9,2.3,0.17,0.21,0.38,0.17,0.38,11.0,33.0,7.0,2.0,21.2,3.01,0.64,0.06,0.29,0.06,0.1,0.1,401.0,550.0,72.9,7277.0,2090.0,10.0,27.0,37.0,309.0,379.0,81.5,82.0,144.0,56.9,-0.3,16.0,31.0,16.0,3.0,61.0,512.0,38.0,13.0,3.0,143.0,28.0,52.0,20.0,0.0,0.0,0.0,380.0,45.0,125.0,417.0,98.0,25.0,5.0,1.0,3.0,14.0,15.0,26.0,50.0,4.52,26.0,5.0,7.0,5.0,7.0,10.0,0.9,7.0,0.0,1.0,2.0,0.0,0.0,18.0,11.0,4.0,11.0,3.0,3.0,31.0,9.7,28.0,226.0,65.0,28.8,42.0,119.0,65.0,19.0,1.0,0.0,18.0,10.0,2.0,0.0,743.0,8.0,79.0,307.0,413.0,50.0,707.0,25.0,49.0,51.0,28.0,3.0,554.0,4170.0,2034.0,631.0,530.0,84.0,31.0,25.0,0.0,19.0,18.0,7.0,0.0,0.0,0.0,85.0,4.0,13.0,23.5,17/18,rachid ghezzal,rachid,ghezzal,r,Forward
Rafael,4950000.0,Brazil,Right-Back,Lyon,1990-07-09,30,13.0,9.0,700.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.01,0.08,0.09,0.01,0.09,7.8,5.0,1.0,0.0,20.0,0.64,0.13,0.0,0.0,0.02,-0.1,-0.1,357.0,436.0,81.9,5398.0,2317.0,6.0,18.0,33.3,319.0,355.0,89.9,32.0,63.0,50.8,-0.6,3.0,24.0,2.0,1.0,40.0,369.0,67.0,1.0,0.0,58.0,3.0,18.0,0.0,0.0,0.0,0.0,274.0,86.0,76.0,54.0,295.0,10.0,65.0,4.0,1.0,9.0,7.0,12.0,9.0,1.16,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,18.0,16.0,8.0,2.0,10.0,18.0,55.6,8.0,153.0,44.0,28.8,61.0,64.0,28.0,18.0,3.0,0.0,15.0,7.0,23.0,0.0,553.0,18.0,153.0,313.0,121.0,10.0,487.0,11.0,20.0,55.0,15.0,0.0,344.0,1563.0,871.0,354.0,331.0,93.5,15.0,9.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,73.0,16.0,11.0,59.3,19/20,rafael,rafael,rafael,r,Defender
Rafael,4950000.0,Brazil,Right-Back,Cagliari,1990-07-09,30,6.0,5.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,153.0,69.9,3350.0,2177.0,2.0,2.0,100.0,48.0,48.0,100.0,57.0,103.0,55.3,0.0,0.0,1.0,0.0,0.0,0.0,87.0,66.0,19.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,68.0,9.0,76.0,95.0,34.0,0.0,0.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,160.0,153.0,160.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,66.0,383.0,267.0,57.0,57.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,19/20,rafael,rafael,rafael,r,Goalkeeper
Rafael,4950000.0,Brazil,Right-Back,Lyon,1990-07-09,30,18.0,11.0,1023.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.09,0.09,0.0,0.09,0.1,0.1,1.0,0.01,0.09,0.1,0.01,0.1,11.4,3.0,1.0,0.0,33.3,0.26,0.09,0.0,0.0,0.02,-0.1,-0.1,582.0,735.0,79.2,9693.0,4031.0,4.0,22.0,18.2,511.0,593.0,86.2,67.0,120.0,55.8,0.0,11.0,55.0,11.0,7.0,86.0,619.0,116.0,12.0,2.0,79.0,10.0,47.0,0.0,0.0,0.0,0.0,483.0,131.0,121.0,78.0,513.0,28.0,104.0,3.0,3.0,13.0,21.0,25.0,29.0,2.55,26.0,0.0,0.0,1.0,2.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,16.0,11.0,3.0,18.0,37.0,48.6,19.0,149.0,46.0,30.9,76.0,49.0,24.0,28.0,3.0,0.0,25.0,14.0,24.0,0.0,861.0,39.0,240.0,460.0,235.0,9.0,749.0,16.0,25.0,64.0,17.0,0.0,570.0,3607.0,2309.0,565.0,533.0,94.3,8.0,10.0,0.0,21.0,20.0,2.0,0.0,0.0,1.0,112.0,12.0,7.0,63.2,18/19,rafael,rafael,rafael,r,Defender
Rafael,4950000.0,Brazil,Right-Back,Lyon,1990-07-09,30,24.0,22.0,1813.0,1.0,2.0,0.0,0.0,9.0,0.0,0.05,0.1,0.15,0.05,0.15,1.0,1.0,3.5,0.05,0.17,0.22,0.05,0.22,20.1,9.0,2.0,0.0,22.2,0.45,0.1,0.11,0.5,0.11,0.0,0.0,962.0,1209.0,79.6,15968.0,6004.0,16.0,43.0,37.2,804.0,920.0,87.4,142.0,246.0,57.7,-1.5,24.0,72.0,22.0,17.0,130.0,1037.0,172.0,4.0,1.0,103.0,17.0,62.0,0.0,0.0,0.0,0.0,770.0,169.0,270.0,67.0,899.0,62.0,168.0,3.0,3.0,25.0,37.0,33.0,43.0,2.13,35.0,1.0,4.0,1.0,2.0,4.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,54.0,33.0,32.0,17.0,5.0,16.0,47.0,34.0,31.0,298.0,102.0,34.2,155.0,95.0,48.0,36.0,3.0,0.0,33.0,44.0,24.0,1.0,1436.0,49.0,417.0,681.0,451.0,31.0,1269.0,22.0,40.0,55.0,24.0,0.0,887.0,5720.0,3415.0,919.0,864.0,94.0,21.0,19.0,0.0,33.0,27.0,2.0,0.0,0.0,1.0,181.0,12.0,10.0,54.5,17/18,rafael,rafael,rafael,r,Defender
Rafael,4950000.0,Brazil,Right-Back,Cagliari,1990-07-09,30,10.0,8.0,794.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,247.0,57.5,5602.0,4233.0,0.0,0.0,0.0,50.0,51.0,98.0,92.0,196.0,46.9,0.0,0.0,2.0,0.0,0.0,0.0,126.0,121.0,30.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,61.0,8.0,178.0,150.0,48.0,1.0,0.0,25.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,281.0,264.0,280.0,1.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,82.0,343.0,218.0,69.0,69.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,17/18,rafael,rafael,rafael,r,Goalkeeper
Roque Mesa,4950000.0,Spain,Central Midfield,Leganés,1989-06-07,31,29.0,22.0,2012.0,1.0,3.0,0.0,0.0,11.0,0.0,0.04,0.13,0.18,0.04,0.18,1.3,1.3,2.4,0.06,0.11,0.17,0.06,0.17,22.4,26.0,9.0,1.0,34.6,1.16,0.4,0.04,0.11,0.05,-0.3,-0.3,724.0,905.0,80.0,12589.0,3599.0,24.0,41.0,58.5,568.0,634.0,89.6,132.0,230.0,57.4,0.6,28.0,95.0,24.0,7.0,107.0,838.0,67.0,30.0,3.0,200.0,43.0,56.0,22.0,3.0,13.0,2.0,611.0,105.0,189.0,207.0,664.0,16.0,10.0,2.0,9.0,24.0,14.0,16.0,53.0,2.37,37.0,8.0,3.0,1.0,4.0,7.0,0.31,6.0,0.0,0.0,0.0,1.0,0.0,45.0,29.0,18.0,19.0,8.0,12.0,34.0,35.3,22.0,478.0,134.0,28.0,151.0,253.0,74.0,32.0,3.0,0.0,29.0,9.0,6.0,0.0,1152.0,13.0,163.0,719.0,385.0,24.0,1096.0,32.0,55.0,58.2,38.0,0.0,920.0,6361.0,3204.0,890.0,775.0,87.1,32.0,38.0,0.0,36.0,50.0,1.0,0.0,0.0,0.0,204.0,6.0,31.0,16.2,19/20,roque mesa,roque,mesa,r,Midfielder
Roque Mesa,4950000.0,Spain,Central Midfield,Sevilla,1989-06-07,31,31.0,20.0,1746.0,2.0,2.0,0.0,0.0,11.0,1.0,0.1,0.1,0.21,0.1,0.21,1.7,1.7,1.4,0.09,0.07,0.16,0.09,0.16,19.4,29.0,7.0,2.0,24.1,1.49,0.36,0.07,0.29,0.06,0.3,0.3,828.0,973.0,85.1,14429.0,3472.0,15.0,39.0,38.5,666.0,732.0,91.0,147.0,202.0,72.8,0.6,16.0,75.0,25.0,10.0,88.0,930.0,43.0,29.0,4.0,225.0,38.0,39.0,10.0,2.0,1.0,0.0,706.0,124.0,143.0,217.0,715.0,35.0,3.0,1.0,3.0,10.0,15.0,25.0,45.0,2.32,33.0,2.0,2.0,5.0,3.0,5.0,0.26,4.0,0.0,1.0,0.0,0.0,0.0,50.0,36.0,24.0,17.0,9.0,12.0,35.0,34.3,23.0,445.0,116.0,26.1,144.0,217.0,84.0,20.0,2.0,0.0,18.0,14.0,10.0,0.0,1170.0,20.0,238.0,688.0,338.0,39.0,1128.0,25.0,32.0,78.1,27.0,1.0,897.0,5474.0,2637.0,889.0,806.0,90.7,21.0,36.0,1.0,45.0,26.0,2.0,1.0,1.0,0.0,199.0,3.0,20.0,13.0,18/19,roque mesa,roque,mesa,r,Midfielder
Roque Mesa,4950000.0,Spain,Central Midfield,Sevilla,1989-06-07,31,7.0,4.0,344.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.08,0.1,0.01,0.1,3.8,1.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.04,0.0,0.0,202.0,217.0,93.1,3782.0,1034.0,2.0,3.0,66.7,151.0,164.0,92.1,49.0,50.0,98.0,-0.3,5.0,25.0,4.0,0.0,18.0,212.0,5.0,4.0,0.0,31.0,5.0,1.0,1.0,0.0,0.0,0.0,190.0,8.0,19.0,53.0,156.0,7.0,0.0,0.0,0.0,1.0,3.0,1.0,11.0,1.31,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,4.0,5.0,2.0,4.0,9.0,44.4,5.0,72.0,15.0,20.8,24.0,38.0,10.0,6.0,2.0,0.0,4.0,1.0,3.0,0.0,527.0,15.0,173.0,324.0,76.0,0.0,516.0,7.0,7.0,100.0,7.0,0.0,381.0,2576.0,1185.0,355.0,346.0,97.5,3.0,2.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,38.0,1.0,1.0,50.0,17/18,roque mesa,roque,mesa,r,Midfielder
Roque Mesa,4950000.0,Spain,Central Midfield,Swansea City,1989-06-07,31,11.0,9.0,754.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.02,0.03,0.05,0.02,0.05,8.4,7.0,1.0,0.0,14.3,0.84,0.12,0.0,0.0,0.02,-0.1,-0.1,411.0,474.0,86.7,7855.0,1535.0,1.0,12.0,8.3,314.0,344.0,91.3,96.0,118.0,81.4,-0.3,6.0,30.0,3.0,0.0,27.0,463.0,11.0,8.0,0.0,65.0,15.0,2.0,0.0,0.0,0.0,0.0,359.0,44.0,71.0,131.0,306.0,33.0,2.0,1.0,0.0,5.0,4.0,12.0,10.0,2.63,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,6.0,10.0,2.0,7.0,29.0,24.1,22.0,224.0,57.0,25.4,114.0,94.0,16.0,13.0,1.0,0.0,12.0,13.0,3.0,1.0,251.0,6.0,68.0,160.0,46.0,3.0,246.0,3.0,3.0,100.0,3.0,0.0,199.0,1083.0,498.0,180.0,173.0,96.1,3.0,2.0,0.0,14.0,10.0,0.0,0.0,1.0,0.0,122.0,1.0,2.0,33.3,17/18,roque mesa,roque,mesa,r,Midfielder
Vladimír Darida,4950000.0,Czech Republic,Central Midfield,Hertha BSC,1990-08-08,30,28.0,25.0,2256.0,3.0,4.0,0.0,0.0,8.0,1.0,0.12,0.16,0.28,0.12,0.28,3.1,3.1,3.8,0.12,0.15,0.27,0.12,0.27,25.1,43.0,14.0,0.0,32.6,1.72,0.56,0.07,0.21,0.07,-0.1,-0.1,843.0,1153.0,73.1,17642.0,4610.0,7.0,53.0,13.2,582.0,693.0,84.0,254.0,407.0,62.4,0.2,48.0,77.0,24.0,10.0,116.0,1043.0,110.0,45.0,4.0,217.0,61.0,99.0,47.0,11.0,30.0,2.0,682.0,207.0,264.0,243.0,830.0,43.0,13.0,8.0,6.0,21.0,19.0,49.0,81.0,3.23,57.0,16.0,1.0,3.0,3.0,7.0,0.28,6.0,0.0,0.0,0.0,0.0,1.0,57.0,40.0,19.0,28.0,10.0,7.0,47.0,14.9,40.0,630.0,173.0,27.5,138.0,350.0,142.0,50.0,8.0,0.0,42.0,26.0,29.0,2.0,1468.0,36.0,289.0,792.0,499.0,52.0,1363.0,31.0,50.0,62.0,35.0,1.0,974.0,6260.0,2804.0,1156.0,938.0,81.1,33.0,48.0,1.0,38.0,24.0,3.0,0.0,0.0,0.0,230.0,21.0,43.0,32.8,19/20,vladimir darida,vladimir,darida,v,Midfielder
Vladimír Darida,4950000.0,Czech Republic,Central Midfield,Hertha BSC,1990-08-08,30,10.0,3.0,376.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.24,0.24,0.0,0.24,1.1,1.1,1.1,0.27,0.26,0.53,0.27,0.53,4.2,8.0,3.0,0.0,37.5,1.91,0.72,0.0,0.0,0.14,-1.1,-1.1,214.0,245.0,87.3,3933.0,914.0,2.0,7.0,28.6,160.0,173.0,92.5,52.0,65.0,80.0,-0.1,8.0,19.0,6.0,4.0,27.0,236.0,9.0,6.0,0.0,44.0,3.0,4.0,0.0,0.0,0.0,0.0,177.0,28.0,40.0,65.0,161.0,10.0,3.0,2.0,1.0,5.0,3.0,4.0,12.0,2.87,12.0,0.0,0.0,0.0,0.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,4.0,5.0,0.0,1.0,6.0,16.7,5.0,70.0,15.0,21.4,18.0,37.0,15.0,6.0,0.0,0.0,6.0,8.0,6.0,0.0,291.0,9.0,54.0,195.0,63.0,10.0,284.0,5.0,6.0,83.3,5.0,0.0,205.0,1161.0,531.0,237.0,197.0,83.1,7.0,4.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,55.0,4.0,5.0,44.4,18/19,vladimir darida,vladimir,darida,v,Midfielder
Vladimír Darida,4950000.0,Czech Republic,Central Midfield,Hertha BSC,1990-08-08,30,21.0,18.0,1635.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.17,0.17,0.0,0.17,1.4,1.4,2.0,0.08,0.11,0.19,0.08,0.19,18.2,24.0,8.0,0.0,33.3,1.32,0.44,0.0,0.0,0.06,-1.4,-1.4,770.0,971.0,79.3,14525.0,3487.0,18.0,40.0,45.0,568.0,684.0,83.0,184.0,247.0,74.5,1.0,14.0,77.0,15.0,4.0,83.0,941.0,30.0,26.0,1.0,141.0,32.0,20.0,1.0,0.0,0.0,1.0,617.0,160.0,194.0,216.0,693.0,51.0,1.0,3.0,2.0,16.0,14.0,35.0,31.0,1.7,22.0,3.0,2.0,1.0,3.0,4.0,0.22,4.0,0.0,0.0,0.0,0.0,0.0,33.0,27.0,12.0,19.0,2.0,5.0,24.0,20.8,19.0,326.0,85.0,26.1,74.0,178.0,74.0,23.0,5.0,0.0,18.0,26.0,32.0,0.0,1185.0,31.0,233.0,722.0,306.0,25.0,1160.0,17.0,24.0,70.8,18.0,0.0,850.0,4534.0,2065.0,933.0,803.0,86.1,25.0,24.0,0.0,31.0,37.0,1.0,0.0,1.0,0.0,214.0,10.0,20.0,33.3,17/18,vladimir darida,vladimir,darida,v,Midfielder
Waldemar Anton,4950000.0,Germany,Centre-Back,Hannover 96,1996-07-20,24,34.0,34.0,3060.0,1.0,0.0,0.0,0.0,4.0,0.0,0.03,0.0,0.03,0.03,0.03,1.2,1.2,0.2,0.04,0.01,0.04,0.04,0.04,34.0,20.0,4.0,0.0,20.0,0.59,0.12,0.05,0.25,0.06,-0.2,-0.2,1434.0,1704.0,84.2,32643.0,9331.0,10.0,35.0,28.6,914.0,1030.0,88.7,510.0,639.0,79.8,-0.2,5.0,84.0,1.0,1.0,88.0,1628.0,76.0,64.0,1.0,243.0,58.0,6.0,0.0,0.0,0.0,0.0,1250.0,180.0,274.0,280.0,1262.0,112.0,12.0,6.0,3.0,36.0,11.0,40.0,21.0,0.62,17.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,35.0,38.0,11.0,2.0,20.0,49.0,40.8,29.0,296.0,99.0,33.4,201.0,85.0,10.0,65.0,34.0,1.0,31.0,73.0,193.0,4.0,2105.0,264.0,1209.0,987.0,92.0,31.0,2032.0,21.0,27.0,77.8,22.0,0.0,1337.0,9330.0,5060.0,1265.0,1241.0,98.1,13.0,19.0,0.0,25.0,21.0,1.0,0.0,1.0,1.0,411.0,68.0,51.0,57.1,18/19,waldemar anton,waldemar,anton,w,Defender
Waldemar Anton,4950000.0,Germany,Centre-Back,Hannover 96,1996-07-20,24,27.0,26.0,2278.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04,0.0,0.04,0.04,0.04,1.7,1.7,0.0,0.07,0.0,0.07,0.07,0.07,25.3,23.0,5.0,0.0,21.7,0.91,0.2,0.04,0.2,0.07,-0.7,-0.7,961.0,1190.0,80.8,20562.0,5993.0,8.0,27.0,29.6,676.0,795.0,85.0,277.0,368.0,75.3,0.0,2.0,67.0,3.0,2.0,91.0,1142.0,48.0,44.0,0.0,181.0,27.0,8.0,0.0,0.0,0.0,0.0,805.0,150.0,235.0,188.0,851.0,114.0,4.0,4.0,3.0,41.0,18.0,23.0,11.0,0.43,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,35.0,35.0,17.0,5.0,27.0,62.0,43.5,35.0,389.0,136.0,35.0,216.0,153.0,20.0,70.0,28.0,3.0,42.0,48.0,143.0,2.0,1557.0,164.0,793.0,738.0,135.0,25.0,1516.0,23.0,30.0,76.7,24.0,0.0,948.0,6002.0,3273.0,868.0,831.0,95.7,20.0,21.0,0.0,20.0,30.0,0.0,0.0,1.0,0.0,347.0,64.0,38.0,62.7,17/18,waldemar anton,waldemar,anton,w,Defender
Yoshinori Mutō,4950000.0,Japan,Centre-Forward,Newcastle Utd,1992-07-15,28,8.0,2.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.03,0.03,0.05,0.03,0.05,2.4,1.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.06,-0.1,-0.1,26.0,31.0,83.9,390.0,132.0,1.0,2.0,50.0,22.0,25.0,88.0,3.0,4.0,75.0,-0.1,2.0,1.0,2.0,1.0,5.0,29.0,2.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,6.0,2.0,10.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,52.0,13.0,25.0,7.0,24.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,0.0,7.0,27.0,24.0,3.0,50.0,6.0,7.0,85.7,6.0,0.0,45.0,347.0,190.0,80.0,35.0,43.8,6.0,6.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,9.0,1.0,6.0,14.3,19/20,yoshinori muto,yoshinori,muto,y,Forward
